tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt1663641,Face Off,2,386,8.2,145
tt0380136,QI,6,1296,7.7,146
tt1663641,Face Off,4,367,8.3,147
tt9581768,The Circle,1,2473,7.5,148
tt14257126,The Challenge: All Stars,1,286,8.5,149
tt1663641,Face Off,5,478,8.1,150
tt0239195,Survivor,17,3007,7.5,151
tt1663641,Face Off,6,440,8.1,152
tt4803766,Alone,3,771,7.8,153
tt0072541,Match Game PM,4,207,8.9,154
tt5917270,Survivor South Africa,7,167,9.2,155
tt2919910,Whose Line Is It Anyway?,2,981,7.7,156
tt0384746,Kenny vs. Spenny,2,999,7.7,157
tt0159881,Jeopardy!,38,820,7.8,158
tt3069720,The Amazing Race Canada,7,212,8.8,159
tt1055238,Would I Lie to You?,12,602,7.9,160
tt1877368,The Great British Baking Show,7,803,7.7,161
tt1442550,Shark Tank,3,997,7.7,162
tt3080030,The Profit,2,394,8.1,163
tt0042168,What's My Line?,15,1342,7.6,164
tt0198197,Opportunity Knocks,13,168,9.0,165
tt5838282,Escape the Night,3,362,8.1,166
tt7316998,Richard Osman's House of Games,6,840,7.7,167
tt3069720,The Amazing Race Canada,8,264,8.4,168
tt2191991,Billy on the Street,4,249,8.5,169
tt0239195,Survivor,29,1509,7.6,170
tt0380136,QI,5,1355,7.6,171
tt0380136,QI,1,1823,7.5,172
tt4934214,Taskmaster,10,1577,7.5,173
tt1877368,The Great British Baking Show,9,988,7.6,174
tt1663641,Face Off,11,329,8.2,175
tt1281313,Deadliest Warrior,1,638,7.8,176
tt0073991,Family Feud,1,213,8.6,177
tt2301351,RuPaul's Drag Race All Stars,8,3083,7.5,178
tt0239195,Survivor,44,1712,7.5,179
tt0239195,Survivor,12,1664,7.5,180
tt2191991,Billy on the Street,2,303,8.2,181
tt25274446,Physical: 100,1,2303,7.5,182
tt14257126,The Challenge: All Stars,2,237,8.4,183
tt0380136,QI,7,1780,7.5,184
tt7865962,Run BTS!,1,185,8.7,185
tt2078690,Brain Games,1,369,8.0,186
tt4680444,Forged in Fire,3,501,7.9,187
tt0380136,QI,3,1359,7.5,188
tt9615014,Lego Masters,2,685,7.7,189
tt4803766,Alone,2,1070,7.6,190
tt4816364,BattleBots,5,289,8.2,191
tt2487370,Whose Line Is It Anyway?,9,95,9.9,192
tt20770542,The Challenge: USA,1,595,7.8,193
tt11311634,Jeopardy! The Greatest of All Time,1,183,8.7,194
tt11127158,The Hustler,1,311,8.1,195
tt1663641,Face Off,3,457,7.9,196
tt2185037,Running Man,1,2404,7.5,197
tt10285320,Lego Masters Australia,4,166,8.8,198
tt4680444,Forged in Fire,6,285,8.2,199
tt1877368,The Great British Baking Show,12,854,7.6,200
tt10133226,Holey Moley,1,255,8.3,201
tt8888210,Mental Samurai,1,228,8.4,202
tt5817158,To Tell the Truth,5,230,8.4,203
tt2930446,Cutthroat Kitchen,9,232,8.3,204
tt1663641,Face Off,1,386,7.9,205
tt2919910,Whose Line Is It Anyway?,4,587,7.7,206
tt0239195,Survivor,18,1932,7.5,207
tt0239195,Survivor,19,1797,7.5,208
tt1442550,Shark Tank,2,615,7.7,209
tt0239195,Survivor,2,3588,7.4,210
tt8001752,The World's Best,1,213,8.4,211
tt0042168,What's My Line?,13,1155,7.5,212
tt2919910,Whose Line Is It Anyway?,3,673,7.7,213
tt3069720,The Amazing Race Canada,6,137,8.9,214
tt1877368,The Great British Baking Show,10,963,7.6,215
tt1156535,Wipeout,6,168,8.6,216
tt0081961,Wetten， dass..?,1,3831,7.4,217
tt6289132,The Boulet Brothers' Dragula,2,572,7.7,218
tt2191991,Billy on the Street,5,196,8.4,219
tt0437005,Hell's Kitchen,19,1091,7.5,220
tt4791250,Naked and Afraid XL,7,288,8.1,221
tt9581768,The Circle,4,1174,7.5,222
